Timestamp,Current (A),Voltage (V)
2025-01-08 17:08:57,17.83931449676581,230.2116151491912
2025-01-08 17:08:58,11.809091556421523,232.302582810824
2025-01-08 17:08:59,23.013213230530575,238.21211434428844
2025-01-08 17:09:00,25.54709158757928,230.19708019100915
2025-01-08 17:09:01,20.853961270955836,230.0255128925146
2025-01-08 17:09:02,43.14950036607718,221.00486019645965
2025-01-08 17:09:03,24.270133067743572,220.6982310531245
2025-01-08 17:09:04,21.23738038749523,231.02319923832744
2025-01-08 17:09:05,31.70784332632994,228.76357226496688
2025-01-08 17:09:06,15.636968998990506,236.78360789960598
2025-01-08 17:09:07,42.08787923016159,223.2135916942369
2025-01-08 17:09:08,12.982025747190832,220.49943324234098
2025-01-08 17:09:09,49.47547746402069,228.98077535860253
2025-01-08 17:09:10,40.889790771866295,224.74957113504516
2025-01-08 17:09:11,17.948627261366894,220.99228746677676
2025-01-08 17:09:12,10.220884684944096,234.49196573695258
2025-01-08 17:09:13,42.618457138193364,222.23185999914494
2025-01-08 17:09:14,38.274293753904686,232.16639000015545
2025-01-08 17:09:15,39.160286721639494,225.62099500333778
2025-01-08 17:09:16,40.85081386743783,223.46992100710045
2025-01-08 17:09:17,12.961786069363615,227.59503045838636
2025-01-08 17:09:18,24.338629141770905,236.02891552445908
2025-01-08 17:09:19,14.634762381005189,227.84187153809145
2025-01-08 17:09:20,44.52413703502374,235.0153929842211
2025-01-08 17:09:21,34.93192507310232,222.50972593598303
2025-01-08 17:09:22,23.235920994105967,235.4554283933016
2025-01-08 17:09:23,12.542334011440946,224.73866649813297
2025-01-08 17:09:24,22.439292868626488,233.54786259777745
2025-01-08 17:09:25,23.007332881069882,231.3156310968199
2025-01-08 17:09:26,39.18424713352256,238.58289434423375
2025-01-08 17:09:27,35.502298854208526,227.74645035950627
2025-01-08 17:09:28,45.48850970305306,221.32330377668882
2025-01-08 17:09:29,28.888597006477973,220.38310971102507
2025-01-08 17:09:30,14.783769837532068,236.53717121945505
2025-01-08 17:09:31,38.5297914889198,230.49471275322864
2025-01-08 17:09:32,40.4314019446759,235.50488103669898
2025-01-08 17:09:33,32.45108790277985,224.6885120002303
2025-01-08 17:09:34,40.83868719818244,226.90167491026466
2025-01-08 17:09:35,29.75182385457563,220.60207744422638
2025-01-08 17:09:36,30.909313175279763,239.22984649148225
2025-01-08 17:09:37,27.101640734341984,233.35735813401627
2025-01-08 17:09:38,11.016765069763807,238.66410175518612
2025-01-08 17:09:39,14.315657079732178,225.30992814858143
2025-01-08 17:09:40,11.25716742746937,232.2292722245132
2025-01-08 17:09:41,35.45641645055122,233.56999936585277
2025-01-08 17:09:42,22.574239243053068,226.35099400515176
2025-01-08 17:09:43,30.342827646588113,236.9621847003126
2025-01-08 17:09:44,46.30265895704372,238.94322925800495
2025-01-08 17:09:45,19.971689165955,237.6971023539201
2025-01-08 17:09:46,26.415316921425188,234.78133951878746
2025-01-08 17:09:47,40.22204554172195,225.5492935944991
2025-01-08 17:09:48,19.1519266196649,225.63232084211265
2025-01-08 17:09:49,13.079196393151719,239.26720640892074
2025-01-08 17:09:50,21.590058116550722,220.20568991871383
2025-01-08 17:09:51,16.448851490160177,234.32099946484288
2025-01-08 17:09:52,47.18790609370292,234.12492325110526
2025-01-08 17:09:53,42.32481518257668,232.45379081899594
2025-01-08 17:09:54,35.33615026041694,239.80217692173733
2025-01-08 17:09:55,44.85842360750871,226.2375887152745
2025-01-08 17:09:56,42.14688307596458,226.79943727586496
2025-01-08 17:09:57,17.462802355441433,221.5787880589311
2025-01-08 17:09:58,45.70235993959911,228.85596273087475
2025-01-08 17:09:59,31.573689676626028,225.22097052469695
2025-01-08 17:10:00,42.2976062065625,226.86773404355287
2025-01-08 17:10:01,45.84365199693973,236.69143580511255
2025-01-08 17:10:02,22.720138998874553,238.7096902705499
2025-01-08 17:10:03,14.40207698110707,223.71466144010373
2025-01-08 17:10:04,19.117406501677667,227.45017863106932
2025-01-08 17:10:05,27.08431154505025,238.5726112423079
2025-01-08 17:10:06,42.72059063689972,221.23616921378445
2025-01-08 17:10:07,44.429223330253734,221.84721056222756
2025-01-08 17:10:08,10.278085221247629,223.25581978412458
2025-01-08 17:10:09,30.42989210310263,231.9042566825375
2025-01-08 17:10:10,26.69644012595116,223.00944542011996
2025-01-08 17:10:11,18.88431241882921,239.36152762901466
2025-01-08 17:10:12,14.794614693347313,228.9342905451704
2025-01-08 17:10:13,23.504606856145116,230.03035920700333
2025-01-08 17:10:14,47.71638815650077,224.93317231610814
2025-01-08 17:10:15,22.928117280830207,229.41920504869466
2025-01-08 17:10:16,30.751624869734645,233.23827265274022
2025-01-08 17:10:17,38.12075835580711,235.02354273908085
2025-01-08 17:10:18,24.54518409517176,235.07736165419826
2025-01-08 17:10:19,48.87128330883843,231.55782225388177
2025-01-08 17:10:20,48.497891797684446,238.08719549987714
2025-01-08 17:10:21,20.071291833014566,236.34815694612217
2025-01-08 17:10:22,29.88994023569542,235.1409622939725
2025-01-08 17:10:23,22.035132392670786,221.11211043360922
2025-01-08 17:10:24,21.393619775098706,220.13755924439297
2025-01-08 17:10:25,11.475477894181312,224.24894554390946
2025-01-08 17:10:26,34.382573359195874,233.27047187826903
2025-01-08 17:10:27,30.10716092915446,228.22394977765092
2025-01-08 17:10:28,12.059150049999573,228.04812518598624
2025-01-08 17:10:29,21.14585856946446,237.6917377645923
2025-01-08 17:10:30,46.33063543866615,237.91125696263677
2025-01-08 17:10:31,19.582475626678896,238.18350528107172
2025-01-08 17:10:32,15.795794883648924,226.27756153030055
2025-01-08 17:10:33,29.57811041110252,233.82111625478524
2025-01-08 17:10:34,49.42601816442403,225.4326636254874
2025-01-08 17:10:35,19.682210860460017,223.812196661489
2025-01-08 17:10:36,36.885421896235144,223.6926491469474
2025-01-08 17:10:37,40.4647846131487,226.84215241727188
2025-01-08 17:10:38,19.50550175969599,228.59915239559643
2025-01-08 17:10:39,39.12865394447438,236.61898342110138
2025-01-08 17:10:40,24.711325308770128,222.39782186945425
2025-01-08 17:10:41,35.29223322374318,234.69851694789787
2025-01-08 17:10:42,35.34118843043579,230.6290982837861
2025-01-08 17:10:43,31.43098736299034,225.75890685351985
2025-01-08 17:10:44,13.611590802176332,229.8563916906565
2025-01-08 17:10:45,43.41209982356952,225.99884139554047
2025-01-08 17:10:46,22.83120259886943,231.92163910476611
2025-01-08 17:10:47,17.46074041599417,228.6768784571049
2025-01-08 17:10:48,11.631005662190557,223.28811058157757
2025-01-08 17:10:49,33.63571772752967,222.33166149111395
2025-01-08 17:10:50,37.1025744736913,230.93391364144262
2025-01-08 17:10:51,10.663513157114245,238.04826066572207
2025-01-08 17:10:52,30.48372233197124,226.8791537311537
2025-01-08 17:10:53,19.059831007917516,234.66000214445248
2025-01-08 17:10:54,35.806911616377995,233.17322709879534
2025-01-08 17:10:55,16.97465716019966,238.63109828618963
2025-01-08 17:10:56,37.63750952409864,236.41962034598282
2025-01-08 17:10:57,25.469413852021496,231.33210517810926
2025-01-08 17:10:58,47.46919954946938,233.14060996468214
2025-01-08 17:10:59,15.50083776583973,237.9677293316807
2025-01-08 17:11:00,23.642654042010342,227.9903756917387
2025-01-08 17:11:01,14.538940849623563,226.53589411715555
2025-01-08 17:11:02,46.98774473114251,220.21622167270394
2025-01-08 17:11:03,45.09357413523924,236.53102148382928
2025-01-08 17:11:04,20.317665108606224,236.0196140080673
2025-01-08 17:11:05,36.39936184136716,222.08909036200302
2025-01-08 17:11:06,42.688888008048636,231.537147622654
2025-01-08 17:11:07,32.2080324639785,229.27963396333774
2025-01-08 17:11:08,31.18602313424026,222.37418191018222
2025-01-08 17:11:09,19.67409163601807,239.61136454121447
2025-01-08 17:11:10,13.72411071223597,224.2939177492671
2025-01-08 17:11:11,45.88863031813307,221.34468360181123
2025-01-08 17:11:12,46.016722286533216,231.8969475900382
2025-01-08 17:11:13,35.32405829093072,234.77733354266064
2025-01-08 17:11:14,23.561191641948028,220.64886892094373
2025-01-08 17:11:15,23.968382984506434,233.17435277454044
2025-01-08 17:11:16,39.038227154809576,230.6458375190291
2025-01-08 17:11:17,45.884410398103086,222.06530017750097
2025-01-08 17:11:18,45.48345697060469,223.45047753892723
2025-01-08 17:11:19,41.19502183430495,231.3594859463216
2025-01-08 17:11:20,35.68126584617151,225.92715227026576
2025-01-08 17:11:21,13.365598599801952,238.7663145730263
2025-01-08 17:11:22,16.465148563784552,236.37480458968102
2025-01-08 17:11:23,45.94216754108317,239.67134413027327
2025-01-08 17:11:24,34.2571623863836,225.1934167790083
2025-01-08 17:11:25,10.367882064665185,239.39447265595953
2025-01-08 17:11:26,14.058861714641285,228.62467739583116
2025-01-08 17:11:27,36.54007076432223,226.9503759062751
2025-01-08 17:11:28,10.202463353848747,221.00699053938706
2025-01-08 17:11:29,16.432322056699945,221.05530515719207
2025-01-08 17:11:30,31.949351574663446,233.8402251189331
2025-01-08 17:11:31,37.67580790770773,229.15857988868055
2025-01-08 17:11:32,36.07845038010402,224.53043252072212
2025-01-08 17:11:33,18.970772378422392,232.27940612650465
2025-01-08 17:11:34,38.48716885390144,225.05716236500223
2025-01-08 17:11:35,19.489963499872005,231.55263508688844
2025-01-08 17:11:36,23.01598792637071,227.18417493965381
2025-01-08 17:11:37,39.85965620472096,236.4710445322364
2025-01-08 17:11:38,35.98531596188859,236.4139232153356
2025-01-08 17:11:39,43.96893641976712,229.54700796244802
2025-01-08 17:11:40,36.30451569201374,227.0163821867003
2025-01-08 17:11:41,32.73234413341886,227.25119593118188
2025-01-08 17:11:42,13.746990713123699,236.11429051336435
2025-01-08 17:11:43,24.70863212237734,226.56358965595223
2025-01-08 17:11:44,20.608094707269018,224.18118747413692
2025-01-08 17:11:45,19.75958573516334,221.69376683750613
2025-01-08 17:11:46,48.920422190097824,229.33386241768818
2025-01-08 17:11:47,25.723908986670416,229.64264197839685
2025-01-08 17:11:48,45.681862207084535,236.81817420805814
2025-01-08 17:11:49,35.245545039890516,224.42477392892127
2025-01-08 17:11:50,41.79245214166593,227.619825473368
2025-01-08 17:11:51,30.105483724207684,236.16811477787383
2025-01-08 17:11:52,33.07615538505436,236.47247221497946
2025-01-08 17:11:53,29.700707752754557,227.69222151957536
2025-01-08 17:11:54,17.80971951192178,229.18248046573362
2025-01-08 17:11:55,38.89808461046022,226.06571781698565
2025-01-08 17:11:56,21.23089449763423,238.65109756838623
2025-01-08 17:11:57,10.972638657258154,222.37287531483162
2025-01-08 17:11:58,35.81889183628671,238.6749884600294
2025-01-08 17:11:59,17.084427176281956,233.67732903670685
2025-01-08 17:12:00,47.61834337411657,230.6314430537346
2025-01-08 17:12:01,48.157143080103495,220.65318121568993
2025-01-08 17:12:02,46.59457560881794,229.51192383644016
2025-01-08 17:12:03,24.806348010217775,228.15496210005466
2025-01-08 17:12:04,10.618264661154697,223.22437623950245
2025-01-08 17:12:05,47.132742503509014,233.12819207001314
2025-01-08 17:12:06,27.127365932692573,239.42301814736572
2025-01-08 17:12:07,48.666192761746785,231.2437762212905
2025-01-08 17:12:08,48.54479908357011,234.29506552887892
2025-01-08 17:12:09,44.120378218694405,221.36900905132035
2025-01-08 17:12:10,21.77795568278343,228.3533399163399
2025-01-08 17:12:11,25.403909144077012,222.3271697032899
2025-01-08 17:12:12,44.045466860674274,232.25591671073022
2025-01-08 17:12:13,22.676880206251106,238.76964316428308
2025-01-08 17:12:14,16.7797098674437,233.23555464943277
2025-01-08 17:12:15,32.27205049833401,221.53606096628843
2025-01-08 17:12:16,47.44619096643124,227.09332409970165
2025-01-08 17:12:17,37.84119186699892,231.01326758881703
2025-01-08 17:12:18,32.8024468035746,228.06415512266506
2025-01-08 17:12:19,13.88705975083074,236.67288020950343
2025-01-08 17:12:20,34.60028906796679,236.29342009419977
2025-01-08 17:12:21,49.60215400417053,232.23662040206443
2025-01-08 17:12:22,15.60336060946096,227.4691589026541
2025-01-08 17:12:23,30.73318609454947,225.10672747526488
2025-01-08 17:12:24,45.094922877118215,222.1174863642626
2025-01-08 17:12:25,39.63074471016817,227.09795366973108
2025-01-08 17:12:26,37.88062963981072,228.2634503441544
2025-01-08 17:12:27,38.09936335948437,233.51645850208146
2025-01-08 17:12:28,24.379646048790207,233.16319648595146
2025-01-08 17:12:29,21.743673770579733,221.40216279282515
2025-01-08 17:12:30,42.374446219140545,227.90518630862314
2025-01-08 17:12:31,42.404535787167234,223.63557734434724
2025-01-08 17:12:32,44.68289274320415,223.1362541063361
2025-01-08 17:12:33,46.529622102258855,236.5460429947449
2025-01-08 17:12:34,30.453695954437514,220.83830433432516
2025-01-08 17:12:35,30.060651787487984,228.3836575180424
2025-01-08 17:12:36,41.931807158671006,223.36407311533037
2025-01-08 17:12:37,35.99855723111061,237.58660431356947
2025-01-08 17:12:38,38.07867509030814,231.1408102655007
2025-01-08 17:12:39,41.83170677744404,224.62761272753696
2025-01-08 17:12:40,45.60021367270265,230.04854574332754
2025-01-08 17:12:41,23.51980627406143,234.62972719406233
2025-01-08 17:12:42,25.02331810559776,239.16236017838867
2025-01-08 17:12:43,13.75927759363476,224.40892008490837
2025-01-08 17:12:44,33.13120563984696,237.7236354425869
2025-01-08 17:12:45,11.437690951869683,238.6860822833498
2025-01-08 17:12:46,28.623920725298404,238.32841089064132
2025-01-08 17:12:47,31.705785388303063,232.7082871372382
2025-01-08 17:12:48,21.461650085131375,232.59641308869416
2025-01-08 17:12:49,33.63333042276043,228.06421266367644
2025-01-08 17:12:50,11.220009997561977,235.04795764607576
2025-01-08 17:12:51,11.493927549968577,230.62588036701862
2025-01-08 17:12:52,42.904022426386334,233.5487614245659
2025-01-08 17:12:53,24.407625656450517,228.5691580769759
2025-01-08 17:12:54,15.08242050607539,234.62992928086277
2025-01-08 17:12:55,30.889730402192175,236.48943035209098
2025-01-08 17:12:56,40.799742123944434,222.92872513205631
2025-01-08 17:12:57,18.632841099873726,236.65859431148456
2025-01-08 17:12:58,34.915619032760006,230.80593063580613
2025-01-08 17:12:59,13.41389859975072,236.8933181818045
2025-01-08 17:13:00,12.067268846744309,228.6260341268203
2025-01-08 17:13:01,31.25418526272592,227.5808097076607
2025-01-08 17:13:02,31.62540486440426,238.30121465034443
2025-01-08 17:13:03,35.497196059928264,225.02338535096803
2025-01-08 17:13:04,39.04365334890646,236.88424650572287
2025-01-08 17:13:05,49.03408317850138,229.68041145018807
2025-01-08 17:13:06,30.65201393204781,230.2819088510252
2025-01-08 17:13:07,22.918258917649837,226.1693656297897
2025-01-08 17:13:08,41.80744779074814,231.4608440123803
2025-01-08 17:13:09,20.83329005048297,226.50422392552423
2025-01-08 17:13:10,27.558856828225444,220.78538828483303
2025-01-08 17:13:11,13.138255253690637,225.43997210688713
2025-01-08 17:13:12,11.014029736618301,220.12758086813182
2025-01-08 17:13:13,48.505936587117006,239.56709574113714
2025-01-08 17:13:14,43.439204820488236,239.31494419639495
2025-01-08 17:13:15,37.83896824374792,227.90310594944611
2025-01-08 17:13:16,26.358117776570793,234.56741708679291
2025-01-08 17:13:17,16.93177280283383,226.9161219682085
2025-01-08 17:13:18,16.257481706843443,233.4218631417195
2025-01-08 17:13:19,20.009715926583812,236.10860086091958
2025-01-08 17:13:20,31.969066588244818,238.93512489384483
2025-01-08 17:13:21,38.583836908002496,228.00424551699345
2025-01-08 17:13:22,36.40789506870925,235.66595965912094
2025-01-08 17:13:23,21.197355877837715,225.31856901264237
2025-01-08 17:13:24,48.19461122652776,239.80664607587298
2025-01-08 17:13:25,39.51587666783074,220.51539197528703
2025-01-08 17:13:26,32.17416210045603,232.07057613002243
2025-01-08 17:13:27,34.46882984937409,233.19011963302654
2025-01-08 17:13:28,26.784002497111597,233.76091114148258
2025-01-08 17:13:29,19.909239580046297,222.4077515757818
2025-01-08 17:13:30,24.238907146050465,238.7705956694626
2025-01-08 17:13:31,40.31384441857476,223.62366558100166
2025-01-08 17:13:32,10.575739545190235,232.45506806479682
2025-01-08 17:13:33,14.64290562027665,224.4535215824617
2025-01-08 17:13:34,11.84010568087011,226.14432834042543
2025-01-08 17:13:35,11.629152092758805,230.92917083456248
2025-01-08 17:13:36,44.21842336044029,228.34386837129153
2025-01-08 17:13:37,38.146314375200944,223.2045120195301
2025-01-08 17:13:38,28.96695316349301,223.41872804841697
2025-01-08 17:13:39,13.91336642604006,228.362895763256
2025-01-08 17:13:40,29.664635004673293,235.14565956551002
2025-01-08 17:13:41,28.938870831222626,237.95929293695576
2025-01-08 17:13:42,16.928074796400608,221.68255324518765
2025-01-08 17:13:43,27.35406596951892,227.86207815118803
2025-01-08 17:13:44,25.94018937589494,222.00491127445753
2025-01-08 17:13:45,34.63400392208866,220.33184961265195
2025-01-08 17:13:46,35.40374603470575,233.23437365287913
2025-01-08 17:13:47,11.81216039088178,232.04898883933174
2025-01-08 17:13:48,24.98450458505885,223.26038227629772
2025-01-08 17:13:49,35.03439662856945,224.6762566618613
2025-01-08 17:13:50,30.125450343203507,220.47415507289037
2025-01-08 17:13:51,44.25959364753289,236.69894411388807
2025-01-08 17:13:52,36.347745264757805,239.49381192097104
2025-01-08 17:13:53,16.517377083257188,222.70919073589383
2025-01-08 17:13:54,12.822749896017193,224.62950427530598
2025-01-08 17:13:55,35.69677112825262,237.3681904789387
2025-01-08 17:13:56,11.060452421664873,238.5292759591237
2025-01-08 17:13:57,33.43102325093853,228.3925476561362
2025-01-08 17:13:58,47.6092096569983,221.0124494453815
2025-01-08 17:13:59,33.01896711503516,220.7878366738564
2025-01-08 17:14:00,25.526797048260875,231.4789973213802
2025-01-08 17:14:01,35.73152873769413,227.8579021778636
2025-01-08 17:14:02,28.330115619660667,220.5730485515531
2025-01-08 17:14:03,31.8246715726374,231.66504784625113
2025-01-08 17:14:04,47.658592351061,220.22605073178045
2025-01-08 17:14:05,25.44410551203097,235.74743916298547
2025-01-08 17:14:06,48.44762255295657,226.12865645406742
2025-01-08 17:14:07,46.21402567824255,220.80516006018465
2025-01-08 17:14:08,17.831645391571858,231.76704441966308
2025-01-08 17:14:09,12.774452035006618,227.95368828866108
2025-01-08 17:14:10,14.031120055097066,239.476008267143
2025-01-08 17:14:11,10.72887302606199,230.88397325007404
2025-01-08 17:14:12,13.777718430237137,225.50478362074017
2025-01-08 17:14:13,37.320270936654275,234.1887772926795
2025-01-08 17:14:14,12.847545938409159,225.42984005085424
2025-01-08 17:14:15,22.75902521175045,238.0848658281513
2025-01-08 17:14:16,43.79501243877818,227.49443941014752
2025-01-08 17:14:17,10.930877429433036,230.99737125552411
2025-01-08 17:14:18,42.578739303557434,221.01146207648458
2025-01-08 17:14:19,21.274190990936,228.5224247590446
2025-01-08 17:14:20,14.72659310486625,236.6472707932199
2025-01-08 17:14:21,37.86948661456603,236.11297610726683
2025-01-08 17:14:22,35.157713871195355,224.48637117707054
2025-01-08 17:14:23,45.09888054108212,224.52158142021125
2025-01-08 17:14:24,39.40284175215543,236.34610624426475
2025-01-08 17:14:25,42.13923721539394,238.6079684033865
2025-01-08 17:14:26,21.281382902852258,221.90721842546006
2025-01-08 17:14:27,17.097581751188912,229.0011727885245
2025-01-08 17:14:28,40.024590065634335,226.74908557928458
2025-01-08 17:14:29,42.27338957069056,237.4137691091488
2025-01-08 17:14:30,49.620205680026935,221.6704982936004
2025-01-08 17:14:31,26.50470707645706,224.22251885116074
2025-01-08 17:14:32,24.880723431711328,235.04936675172988
2025-01-08 17:14:33,41.05651842967987,221.02587697962431
2025-01-08 17:14:34,23.632141610120712,229.8507076142858
2025-01-08 17:14:35,47.23029302414259,228.8421406935944
2025-01-08 17:14:36,44.336510073720476,226.68802357977498
2025-01-08 17:14:37,27.159761095000732,227.89144630637847
2025-01-08 17:14:38,40.03484271165989,230.59881173860467
2025-01-08 17:14:39,40.18171496338729,223.22734716776768
2025-01-08 17:14:40,14.124954753437304,231.43991756567186
2025-01-08 17:14:41,46.102116267182666,236.10864658599974
2025-01-08 17:14:42,30.210094897914285,235.20321859580318
2025-01-08 17:14:43,43.058298644309666,223.07799809387546
2025-01-08 17:14:44,22.801984041224472,222.98498939482948
2025-01-08 17:14:45,45.82092913984802,225.36348735489827
2025-01-08 17:14:46,25.568067149366524,227.22149452682075
2025-01-08 17:14:47,10.433506059211934,228.16911162816965
2025-01-08 17:14:48,46.21527905677055,233.5939443366669
2025-01-08 17:14:49,13.651467071445342,221.1336086433167
2025-01-08 17:14:50,22.772545503616595,220.69345408452133
2025-01-08 17:14:51,48.0024786820322,227.83821125887818
2025-01-08 17:14:52,48.024285877502244,233.9432738427596
2025-01-08 17:14:53,32.93751552493144,223.86870685912965
2025-01-08 17:14:54,35.27348848679197,232.83008962512503
2025-01-08 17:14:55,27.93782087913279,225.19656275880598
2025-01-08 17:14:56,21.728430867922583,237.72172217627033
2025-01-08 17:14:57,23.14658181479664,237.91379888533234
2025-01-08 17:14:58,36.900738243081534,225.94574408562653
2025-01-08 17:14:59,40.0949811775072,224.59987507926482
2025-01-08 17:15:00,41.66316174903394,228.22607944132463
2025-01-08 17:15:01,41.584725711782156,224.81063170360298
2025-01-08 17:15:02,13.648244121947615,233.44767686583407
2025-01-08 17:15:03,29.776812188103257,236.5212936909657
2025-01-08 17:15:04,12.302350400665771,233.46184261822435
2025-01-08 17:15:05,31.98115529294942,236.487008944987
2025-01-08 17:15:06,27.66122005493508,227.93984324414947
2025-01-08 17:15:07,45.50816731033199,223.1263394141772
2025-01-08 17:15:08,24.036600502083147,234.75901894795183
2025-01-08 17:15:09,14.682680657104235,227.20949010283107
2025-01-08 17:15:10,15.719667282113434,233.42541650458264
2025-01-08 17:15:11,40.46042526869889,225.4128788396353
2025-01-08 17:15:12,34.728722532650444,221.62459269613345
2025-01-08 17:15:13,14.04490704491161,239.85163590975526
2025-01-08 17:15:14,13.364272244599897,223.124030158612
2025-01-08 17:15:15,38.0387652583648,239.76841987926963
2025-01-08 17:15:16,12.910520254567741,239.54559865132893
2025-01-08 17:15:17,42.87440237161425,235.87636207816078
2025-01-08 17:15:18,38.24968908625985,233.18845924163995
2025-01-08 17:15:19,13.25395122567599,231.5561410050217
2025-01-08 17:15:20,13.393508563407677,237.3220309075567
2025-01-08 17:15:21,49.465583140047016,225.78879043238976
2025-01-08 17:15:22,24.970831830244812,229.35362424969753
2025-01-08 17:15:23,24.825685882675636,232.38779938733003
2025-01-08 17:15:24,42.5119826903001,228.2238095173898
2025-01-08 17:15:25,47.88994309535435,228.54972908180537
2025-01-08 17:15:26,49.44004255291483,226.6056933500417
2025-01-08 17:15:27,40.13512741035767,231.2846363336907
2025-01-08 17:15:28,25.05038342123663,237.01149056030232
2025-01-08 17:15:29,13.34002866794675,224.03056756012626
2025-01-08 17:15:30,41.08587663709747,238.68866077506883
2025-01-08 17:15:31,32.3361699894322,233.7817530749646
2025-01-08 17:15:32,26.968880369879052,236.4654642536006
2025-01-08 17:15:33,46.25417540378944,231.12381385260022
2025-01-08 17:15:34,14.447899292246053,235.59033402848127
2025-01-08 17:15:35,29.705004171634364,220.32400794678935
2025-01-08 17:15:36,10.454145790696764,236.3676084955907
2025-01-08 17:15:37,28.74642567976505,220.80277718170734
2025-01-08 17:15:38,12.252131027273494,237.79826752725725
2025-01-08 17:15:39,14.752716650722878,239.83925494477288
2025-01-08 17:15:40,14.701049871084194,225.88134924353557
2025-01-08 17:15:41,35.968412084642544,224.20637112571586
2025-01-08 17:15:42,39.84179517061693,235.3072672771608
2025-01-08 17:15:43,33.334750603886384,225.06052681840507
2025-01-08 17:15:44,48.486901938981674,237.31124766344408
2025-01-08 17:15:45,24.994823180948163,222.05685184314953
2025-01-08 17:15:46,21.42848345127443,222.51910392758717
2025-01-08 17:15:47,44.74396512757841,239.5830311020123
2025-01-08 17:15:48,18.943833540778105,233.4767779654001
2025-01-08 17:15:49,48.52890157762445,236.93774448857906
2025-01-08 17:15:50,10.486178987592654,226.48658754703035
2025-01-08 17:15:51,48.79515306830556,233.52967499041208
2025-01-08 17:15:52,11.726396478023045,231.88483654617195
2025-01-08 17:15:53,45.645724547922846,232.06300240245895
2025-01-08 17:15:54,31.108044363451995,233.65064919075442
2025-01-08 17:15:55,49.718591844772014,231.50718346258196
2025-01-08 17:15:56,12.951862589415954,228.58124738605332
2025-01-08 17:15:57,32.15417137605283,225.51845388761095
2025-01-08 17:15:58,48.77210142476396,235.37162661826403
2025-01-08 17:15:59,30.923913766805953,224.52544860006373
2025-01-08 17:16:00,35.1759455254105,233.84708612308827
